,legacy_id,num_ebikes_available,num_docks_disabled,is_renting,station_status,eightd_has_available_keys,is_returning,is_installed,station_id,last_reported,num_docks_available,num_bikes_available,num_bikes_disabled,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,72,0,0,1,active,False,1,1,72,1604703489,23,29,3,,,1604703605,1604703605,0,2
1,79,0,0,1,active,False,1,1,79,1604703502,4,29,0,,,1604703605,1604703605,0,6
2,82,2,0,1,active,False,1,1,82,1604703322,11,16,0,,,1604703605,1604703605,3,0
3,83,0,0,1,active,False,1,1,83,1604702195,12,50,0,,,1604703605,1604703605,0,3
4,116,0,0,0,out_of_service,False,0,0,116,86400,0,0,0,,,1604703605,1604703605,0,0
5,119,0,0,1,active,False,1,1,119,1604703580,7,46,0,,,1604703605,1604703605,0,1
6,120,0,0,1,active,False,1,1,120,1604702718,17,2,0,,,1604703605,1604703605,1,0
7,127,1,0,1,active,False,1,1,127,1604703347,22,9,0,,,1604703605,1604703605,3,0
8,128,2,0,1,active,False,1,1,128,1604703536,13,40,3,,,1604703605,1604703605,12,0
9,143,0,0,1,active,False,1,1,143,1604702975,13,10,1,,,1604703605,1604703605,2,0
10,144,0,0,1,active,False,1,1,144,1604703521,18,37,3,,,1604703605,1604703605,0,0
11,146,0,0,1,active,False,1,1,146,1604703583,27,12,0,,,1604703605,1604703605,0,0
12,150,1,0,1,active,False,1,1,150,1604703474,49,5,1,,,1604703605,1604703605,0,1
13,151,2,0,1,active,True,1,1,151,1604703508,0,31,2,,,1604703605,1604703605,0,9
14,152,0,0,1,active,False,1,1,152,1604701906,26,23,0,,,1604703605,1604703605,0,1
15,157,0,0,1,active,False,1,1,157,1604703509,2,19,2,,,1604703605,1604703605,0,0
16,161,1,0,1,active,False,1,1,161,1604703481,0,35,0,,,1604703605,1604703605,0,3
17,164,0,0,1,active,False,1,1,164,1604703005,12,33,2,,,1604703605,1604703605,3,0
18,168,1,0,1,active,False,1,1,168,1604703421,7,40,0,,,1604703605,1604703605,3,0
19,173,0,0,1,active,False,1,1,173,1604703571,49,19,2,,,1604703605,1604703605,0,1
20,174,0,0,1,active,False,1,1,174,1604703456,26,8,1,,,1604703605,1604703605,0,8
21,212,0,0,1,active,False,1,1,212,1604703552,12,48,0,,,1604703605,1604703605,0,5
22,216,0,0,1,active,False,1,1,216,1604703362,31,6,0,,,1604703605,1604703605,5,0
23,217,0,0,1,active,False,1,1,217,1604702969,0,36,3,,,1604703605,1604703605,0,10
24,223,1,0,1,active,False,1,1,223,1604703275,28,4,1,,,1604703605,1604703605,12,0
25,224,0,0,1,active,True,1,1,224,1604702770,27,1,2,,,1604703605,1604703605,0,0
26,228,0,0,1,active,False,1,1,228,1604702865,21,33,1,,,1604703605,1604703605,0,8
27,229,0,0,1,active,False,1,1,229,1604703411,3,16,4,,,1604703605,1604703605,3,0
28,236,2,0,1,active,False,1,1,236,1604703486,20,23,4,,,1604703605,1604703605,13,0
29,237,2,0,1,active,False,1,1,237,1604703303,0,38,1,,,1604703605,1604703605,0,4
30,238,2,0,1,active,False,1,1,238,1604703594,6,23,2,,,1604703605,1604703605,6,0
31,239,0,0,1,active,False,1,1,239,1604703505,14,16,1,,,1604703605,1604703605,2,0
32,241,0,0,1,active,False,1,1,241,1604703291,0,20,3,,,1604703605,1604703605,0,1
33,242,0,0,1,active,False,1,1,242,1604702846,7,39,0,,,1604703605,1604703605,0,2
34,244,0,0,1,active,False,1,1,244,1604702994,27,3,1,,,1604703605,1604703605,1,0
35,245,0,0,1,active,False,1,1,245,1604702550,17,5,1,,,1604703605,1604703605,0,0
36,247,4,0,1,active,False,1,1,247,1604703591,8,46,1,,,1604703605,1604703605,6,0
37,248,0,0,1,active,False,1,1,248,1604703287,53,44,2,,,1604703605,1604703605,0,1
38,249,0,0,1,active,False,1,1,249,1604703357,19,8,0,,,1604703605,1604703605,0,0
39,250,0,0,1,active,False,1,1,250,1604703522,2,37,1,,,1604703605,1604703605,0,10
40,251,6,0,1,active,False,1,1,251,1604703513,2,22,3,,,1604703605,1604703605,0,0
41,252,2,0,1,active,False,1,1,252,1604703462,5,28,0,,,1604703605,1604703605,5,0
42,254,0,0,1,active,False,1,1,254,1604703407,28,16,3,,,1604703605,1604703605,0,1
43,257,0,0,1,active,False,1,1,257,1604703287,1,37,1,,,1604703605,1604703605,0,2
44,258,0,0,1,active,False,1,1,258,1604703541,14,8,1,,,1604703605,1604703605,1,0
45,259,0,0,1,active,False,1,1,259,1604703206,7,29,3,,,1604703605,1604703605,0,7
46,260,0,0,1,active,False,1,1,260,1604703197,8,24,1,,,1604703605,1604703605,3,0
47,261,0,0,1,active,False,1,1,261,1604703529,29,12,0,,,1604703605,1604703605,0,1
48,262,0,0,1,active,False,1,1,262,1604702674,7,15,2,,,1604703605,1604703605,5,0
49,264,3,0,1,active,False,1,1,264,1604703160,6,21,0,,,1604703605,1604703605,0,8
50,265,2,0,1,active,False,1,1,265,1604703464,2,31,2,,,1604703605,1604703605,2,0
51,267,0,0,1,active,False,1,1,267,1604703468,51,17,2,,,1604703605,1604703605,2,0
52,268,0,0,1,active,False,1,1,268,1604703469,13,14,0,,,1604703605,1604703605,1,0
53,270,0,0,1,active,False,1,1,270,1604701958,19,3,1,,,1604703605,1604703605,4,0
54,274,0,0,1,active,False,1,1,274,1604702632,25,4,2,,,1604703605,1604703605,0,2
55,275,0,0,1,active,False,1,1,275,1604703266,17,1,1,,,1604703605,1604703605,2,0
56,276,0,0,1,active,False,1,1,276,1604703341,15,10,0,,,1604703605,1604703605,0,0
57,278,0,0,1,active,False,1,1,278,1604702367,18,1,0,,,1604703605,1604703605,0,1
58,280,0,0,0,out_of_service,False,0,0,280,86400,0,0,0,,,1604703605,1604703605,0,0
59,281,0,0,1,active,True,1,1,281,1604703585,58,4,4,,,1604703605,1604703605,0,2
60,282,1,0,1,active,False,1,1,282,1604703572,17,9,1,,,1604703605,1604703605,0,5
61,284,2,0,1,active,False,1,1,284,1604703414,0,49,2,,,1604703605,1604703605,0,3
62,285,1,0,1,active,True,1,1,285,1604703581,19,33,1,,,1604703605,1604703605,0,7
63,289,0,0,1,active,False,1,1,289,1604702864,19,0,0,,,1604703605,1604703605,3,0
64,291,1,0,1,active,False,1,1,291,1604703598,6,14,0,,,1604703605,1604703605,4,0
65,293,0,0,1,active,False,1,1,293,1604703521,10,41,3,,,1604703605,1604703605,0,1
66,295,1,0,1,active,False,1,1,295,1604703375,2,21,1,,,1604703605,1604703605,1,0
67,297,0,0,1,active,False,1,1,297,1604703365,69,6,2,,,1604703605,1604703605,0,2
68,298,0,0,1,active,False,1,1,298,1604703494,14,21,0,,,1604703605,1604703605,1,0
69,301,1,0,1,active,False,1,1,301,1604703298,51,6,1,,,1604703605,1604703605,0,4
70,302,0,0,1,active,False,1,1,302,1604703592,22,13,2,,,1604703605,1604703605,2,0
71,303,3,0,1,active,False,1,1,303,1604703590,25,39,3,,,1604703605,1604703605,0,0
72,304,3,26,1,active,True,1,1,304,1604703553,0,27,1,[{'id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}],"{'dock_blocked_count': 26, 'off_dock_capacity': 70, 'valet_revision': 8690, 'station_id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_count': 11, 'region': 'BKN'}",1604703605,1604703605,0,0
73,305,4,0,0,active,False,0,1,305,1604703566,14,17,2,,,1604703605,1604703605,9,0
74,307,1,0,1,active,False,1,1,307,1604703381,0,29,1,,,1604703605,1604703605,0,0
75,308,0,0,1,active,False,1,1,308,1604703489,21,26,1,,,1604703605,1604703605,6,0
76,309,0,0,1,active,False,1,1,309,1604703391,31,7,3,,,1604703605,1604703605,0,3
77,310,1,0,1,active,False,1,1,310,1604703483,0,65,1,,,1604703605,1604703605,0,1
78,311,0,0,1,active,False,1,1,311,1604703528,9,22,0,,,1604703605,1604703605,3,0
79,312,4,0,1,active,False,1,1,312,1604703433,24,9,0,,,1604703605,1604703605,9,0
80,313,1,0,1,active,False,1,1,313,1604702927,7,47,1,,,1604703605,1604703605,4,0
81,315,0,0,1,active,False,1,1,315,1604703124,13,14,2,,,1604703605,1604703605,3,0
82,316,0,0,1,active,False,1,1,316,1604703300,42,1,0,,,1604703605,1604703605,2,0
83,317,1,0,1,active,False,1,1,317,1604703591,44,7,3,,,1604703605,1604703605,0,0
84,319,2,0,1,active,False,1,1,319,1604703577,18,13,2,,,1604703605,1604703605,0,13
85,320,0,0,1,active,False,1,1,320,1604703227,21,16,2,,,1604703605,1604703605,0,2
86,321,1,0,1,active,False,1,1,321,1604703178,14,23,2,,,1604703605,1604703605,3,0
87,323,0,0,1,active,False,1,1,323,1604703249,17,22,0,,,1604703605,1604703605,0,1
88,324,0,0,1,active,False,1,1,324,1604703295,4,70,0,,,1604703605,1604703605,0,6
89,325,0,0,1,active,False,1,1,325,1604703565,7,26,2,,,1604703605,1604703605,0,4
90,326,2,0,1,active,False,1,1,326,1604703435,23,9,9,,,1604703605,1604703605,19,0
91,327,0,0,1,active,True,1,1,327,1604703407,18,16,5,,,1604703605,1604703605,0,1
92,328,1,0,1,active,False,1,1,328,1604703587,1,34,0,,,1604703605,1604703605,0,8
93,330,0,0,1,active,False,1,1,330,1604703522,30,8,1,,,1604703605,1604703605,0,2
94,331,0,0,1,active,False,1,1,331,1604703544,13,12,2,,,1604703605,1604703605,1,0
95,332,4,0,1,active,False,1,1,332,1604703554,15,20,1,,,1604703605,1604703605,0,5
96,334,0,0,1,active,False,1,1,334,1604703497,21,10,0,,,1604703605,1604703605,0,1
97,335,0,0,1,active,False,1,1,335,1604703484,9,16,2,,,1604703605,1604703605,7,0
98,336,0,0,1,active,False,1,1,336,1604703196,0,32,4,,,1604703605,1604703605,0,1
99,340,2,0,1,active,False,1,1,340,1604703170,16,9,2,,,1604703605,1604703605,2,0
100,341,0,0,1,active,False,1,1,341,1604703132,15,3,1,,,1604703605,1604703605,2,0
101,342,0,1,1,active,False,1,1,342,1604703213,12,15,1,,,1604703605,1604703605,7,0
102,343,0,0,1,active,False,1,1,343,1604703362,6,17,0,,,1604703605,1604703605,0,0
103,344,0,0,1,active,False,1,1,344,1604703516,22,1,0,,,1604703605,1604703605,0,0
104,346,1,0,1,active,False,1,1,346,1604703520,0,27,0,,,1604703605,1604703605,0,2
105,347,2,0,1,active,False,1,1,347,1604703409,5,49,0,,,1604703605,1604703605,0,4
106,349,0,0,1,active,False,1,1,349,1604703571,58,3,0,,,1604703605,1604703605,1,0
107,350,1,1,1,active,False,1,1,350,1604703588,22,24,0,,,1604703605,1604703605,20,0
108,351,0,0,1,active,False,1,1,351,1604703477,15,23,1,,,1604703605,1604703605,2,0
109,353,0,0,1,active,False,1,1,353,1604703509,19,5,3,,,1604703605,1604703605,4,0
110,354,1,0,1,active,False,1,1,354,1604703234,39,7,1,,,1604703605,1604703605,4,0
111,355,1,0,1,active,False,1,1,355,1604703490,19,22,2,,,1604703605,1604703605,0,0
112,356,0,0,1,active,False,1,1,356,1604702944,16,6,1,,,1604703605,1604703605,0,2
113,358,1,30,1,active,False,1,1,358,1604703543,0,26,0,[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],"{'dock_blocked_count': 30, 'off_dock_capacity': 70, 'valet_revision': 900, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_count': 44, 'region': 'BKN'}",1604703605,1604703605,1,0
114,359,0,0,1,active,False,1,1,359,1604703569,68,8,2,,,1604703605,1604703605,0,8
115,360,2,0,1,active,False,1,1,360,1604703586,37,2,0,,,1604703605,1604703605,0,2
116,361,4,0,1,active,False,1,1,361,1604703357,62,16,1,,,1604703605,1604703605,0,1
117,362,1,0,1,active,False,1,1,362,1604703393,14,42,1,,,1604703605,1604703605,0,1
118,363,0,0,0,out_of_service,False,0,0,363,1604591481,1,0,0,,,1604703605,1604703605,0,0
119,364,0,0,1,active,False,1,1,364,1604703425,26,0,1,,,1604703605,1604703605,0,0
120,366,0,0,1,active,False,1,1,366,1604703589,27,6,0,,,1604703605,1604703605,1,0
121,367,0,0,1,active,False,1,1,367,1604703593,35,6,2,,,1604703605,1604703605,0,6
122,368,3,0,1,active,False,1,1,368,1604703596,0,45,2,,,1604703605,1604703605,0,2
123,369,1,0,1,active,False,1,1,369,1604703585,32,44,0,,,1604703605,1604703605,28,0
124,372,0,0,1,active,False,1,1,372,1604698308,27,0,0,,,1604703605,1604703605,4,0
125,373,0,0,1,active,False,1,1,373,1604702886,17,2,0,,,1604703605,1604703605,1,0
126,376,0,0,1,active,False,1,1,376,1604703530,18,24,0,,,1604703605,1604703605,0,1
127,377,1,0,1,active,False,1,1,377,1604703068,3,42,3,,,1604703605,1604703605,3,0
128,379,10,0,1,active,False,1,1,379,1604703546,2,53,1,,,1604703605,1604703605,0,5
129,380,2,0,1,active,False,1,1,380,1604703565,1,39,2,,,1604703605,1604703605,0,0
130,383,1,1,1,active,False,1,1,383,1604703479,1,37,0,,,1604703605,1604703605,0,2
131,385,0,0,1,active,False,1,1,385,1604703500,6,20,3,,,1604703605,1604703605,0,7
132,386,0,0,1,active,False,1,1,386,1604702917,24,58,0,,,1604703605,1604703605,0,2
133,387,0,0,1,active,False,1,1,387,1604703491,32,5,2,,,1604703605,1604703605,0,1
134,388,0,0,1,active,False,1,1,388,1604703542,27,8,0,,,1604703605,1604703605,5,0
135,389,0,0,1,active,False,1,1,389,1604703584,21,4,2,,,1604703605,1604703605,0,0
136,390,0,0,1,active,False,1,1,390,1604703411,9,22,0,,,1604703605,1604703605,0,4
137,391,0,0,1,active,False,1,1,391,1604702677,41,1,1,,,1604703605,1604703605,2,0
138,392,0,0,1,active,False,1,1,392,1604703217,14,20,1,,,1604703605,1604703605,0,2
139,393,2,0,1,active,False,1,1,393,1604703584,24,12,1,,,1604703605,1604703605,2,0
140,394,0,0,0,out_of_service,False,0,0,394,86400,0,0,0,,,1604703605,1604703605,0,0
141,396,0,0,1,active,False,1,1,396,1604701351,24,0,1,,,1604703605,1604703605,2,0
142,397,0,0,1,active,False,1,1,397,1604702963,70,4,1,,,1604703605,1604703605,0,4
143,398,0,0,1,active,False,1,1,398,1604703376,2,27,2,,,1604703605,1604703605,1,0
144,399,0,0,1,active,False,1,1,399,1604703373,39,0,0,,,1604703605,1604703605,4,0
145,400,0,0,1,active,False,1,1,400,1604703319,3,12,0,,,1604703605,1604703605,2,0
146,401,0,0,1,active,False,1,1,401,1604703516,33,9,0,,,1604703605,1604703605,2,0
147,402,0,0,1,active,False,1,1,402,1604703550,23,15,1,,,1604703605,1604703605,0,10
148,403,0,0,1,active,False,1,1,403,1604703401,2,29,0,,,1604703605,1604703605,0,0
149,405,0,0,1,active,True,1,1,405,1604703424,1,50,0,,,1604703605,1604703605,1,0
150,406,1,0,1,active,False,1,1,406,1604703018,18,1,1,,,1604703605,1604703605,3,0
151,408,1,0,1,active,False,1,1,408,1604702928,0,22,1,,,1604703605,1604703605,0,1
152,410,0,0,1,active,False,1,1,410,1604703593,35,7,3,,,1604703605,1604703605,3,0
153,411,0,0,1,active,False,1,1,411,1604703514,11,20,0,,,1604703605,1604703605,0,5
154,412,0,0,1,active,False,1,1,412,1604703578,11,15,3,,,1604703605,1604703605,7,0
155,415,0,0,1,active,False,1,1,415,1604703475,19,24,3,,,1604703605,1604703605,0,2
156,416,0,0,1,active,False,1,1,416,1604703555,23,7,1,,,1604703605,1604703605,0,1
157,417,0,0,1,active,False,1,1,417,1604703283,25,0,0,,,1604703605,1604703605,1,0
158,418,0,0,1,active,False,1,1,418,1604700784,0,35,2,,,1604703605,1604703605,0,4
159,419,0,0,1,active,False,1,1,419,1604703176,13,10,0,,,1604703605,1604703605,0,0
160,420,0,0,1,active,False,1,1,420,1604700938,49,1,1,,,1604703605,1604703605,5,0
161,421,0,0,1,active,False,1,1,421,1604702847,9,10,0,,,1604703605,1604703605,0,1
162,422,0,0,1,active,False,1,1,422,1604703448,74,2,2,,,1604703605,1604703605,4,0
163,423,0,0,1,active,False,1,1,423,1604703552,18,6,3,,,1604703605,1604703605,0,4
164,426,0,0,1,active,True,1,1,426,1604703515,12,16,2,,,1604703605,1604703605,3,0
165,427,1,0,1,active,False,1,1,427,1604703223,8,37,2,,,1604703605,1604703605,0,0
166,432,1,0,1,active,False,1,1,432,1604703554,12,17,2,,,1604703605,1604703605,4,0
167,434,1,0,1,active,False,1,1,434,1604703549,9,51,0,,,1604703605,1604703605,0,2
168,435,2,0,1,active,False,1,1,435,1604703554,4,43,3,,,1604703605,1604703605,0,11
169,436,0,3,1,active,False,1,1,436,1604703410,21,1,2,,,1604703605,1604703605,3,0
170,437,1,0,1,active,False,1,1,437,1604702842,23,1,0,,,1604703605,1604703605,1,0
171,438,0,0,1,active,False,1,1,438,1604703552,24,22,1,,,1604703605,1604703605,3,0
172,439,0,0,1,active,False,1,1,439,1604703491,0,43,0,,,1604703605,1604703605,0,3
173,440,0,0,1,active,False,1,1,440,1604703354,22,10,0,,,1604703605,1604703605,0,0
174,442,1,0,1,active,False,1,1,442,1604703407,41,8,2,,,1604703605,1604703605,5,0
175,443,1,0,1,active,False,1,1,443,1604703345,21,2,0,,,1604703605,1604703605,1,0
176,445,1,0,1,active,False,1,1,445,1604703594,30,44,6,,,1604703605,1604703605,12,0
177,446,0,0,1,active,False,1,1,446,1604703585,65,13,1,,,1604703605,1604703605,0,2
178,447,0,0,1,active,False,1,1,447,1604703483,23,7,1,,,1604703605,1604703605,0,3
179,448,0,0,1,active,False,1,1,448,1604703486,24,2,1,,,1604703605,1604703605,1,0
180,450,0,0,1,active,False,1,1,450,1604703530,42,22,3,,,1604703605,1604703605,0,1
181,453,0,0,1,active,False,1,1,453,1604703456,15,49,2,,,1604703605,1604703605,4,0
182,454,0,0,1,active,False,1,1,454,1604703573,25,8,2,,,1604703605,1604703605,0,3
183,455,0,0,1,active,False,1,1,455,1604703266,25,30,4,,,1604703605,1604703605,0,0
184,456,1,0,1,active,False,1,1,456,1604703479,30,2,2,,,1604703605,1604703605,0,1
185,457,0,0,1,active,False,1,1,457,1604703507,77,0,2,,,1604703605,1604703605,6,0
186,458,1,0,1,active,False,1,1,458,1604703458,13,18,0,,,1604703605,1604703605,0,3
187,460,1,0,1,active,False,1,1,460,1604703588,4,15,6,,,1604703605,1604703605,0,6
188,461,0,0,1,active,False,1,1,461,1604703599,35,17,4,,,1604703605,1604703605,11,0
189,462,0,0,1,active,False,1,1,462,1604703551,50,27,0,,,1604703605,1604703605,0,10
190,464,0,1,1,active,False,1,1,464,1604703597,36,15,1,,,1604703605,1604703605,0,14
191,465,0,0,1,active,False,1,1,465,1604703458,26,11,2,,,1604703605,1604703605,0,3
192,466,0,8,1,active,False,1,1,466,1604703568,18,8,1,,,1604703605,1604703605,1,0
193,467,0,0,1,active,False,1,1,467,1604703033,1,30,3,,,1604703605,1604703605,0,8
194,468,0,0,1,active,False,1,1,468,1604703592,47,14,4,,,1604703605,1604703605,0,9
195,469,0,0,1,active,False,1,1,469,1604703482,36,21,0,,,1604703605,1604703605,0,2
196,470,0,0,1,active,False,1,1,470,1604703513,42,28,2,,,1604703605,1604703605,0,9
197,471,0,0,1,active,False,1,1,471,1604703555,24,6,1,,,1604703605,1604703605,0,0
198,472,0,0,1,active,False,1,1,472,1604703030,36,18,1,,,1604703605,1604703605,0,4
199,473,3,0,1,active,False,1,1,473,1604703594,25,25,0,,,1604703605,1604703605,10,0
200,474,2,0,1,active,False,1,1,474,1604703544,25,30,1,,,1604703605,1604703605,5,0
201,476,1,0,1,active,False,1,1,476,1604703599,35,27,3,,,1604703605,1604703605,0,2
202,477,3,0,1,active,False,1,1,477,1604703515,6,63,2,,,1604703605,1604703605,3,0
203,478,0,0,1,active,False,1,1,478,1604703466,26,8,3,,,1604703605,1604703605,4,0
204,479,0,0,1,active,False,1,1,479,1604703380,17,10,4,,,1604703605,1604703605,12,0
205,480,0,0,1,active,False,1,1,480,1604703417,19,8,2,,,1604703605,1604703605,0,5
206,481,0,0,1,active,False,1,1,481,1604703481,21,4,0,,,1604703605,1604703605,5,0
207,482,8,0,0,active,False,0,1,482,1604703392,0,78,1,,,1604703605,1604703605,0,1
208,483,1,0,1,active,False,1,1,483,1604703561,17,17,0,,,1604703605,1604703605,8,0
209,484,0,0,1,active,False,1,1,484,1604703241,36,9,1,,,1604703605,1604703605,0,6
210,485,0,0,1,active,False,1,1,485,1604703509,35,5,0,,,1604703605,1604703605,1,0
211,486,0,0,1,active,False,1,1,486,1604703507,20,19,2,,,1604703605,1604703605,0,8
212,487,0,0,1,active,False,1,1,487,1604703536,16,17,2,,,1604703605,1604703605,4,0
213,489,0,0,1,active,False,1,1,489,1604703587,36,10,3,,,1604703605,1604703605,0,4
214,490,6,0,1,active,False,1,1,490,1604703491,3,57,6,,,1604703605,1604703605,0,0
215,492,20,0,1,active,False,1,1,492,1604703526,1,65,2,,,1604703605,1604703605,0,6
216,493,0,0,1,active,False,1,1,493,1604703390,20,14,0,,,1604703605,1604703605,0,7
217,494,1,0,1,active,False,1,1,494,1604703560,10,52,4,,,1604703605,1604703605,4,0
218,495,1,0,1,active,False,1,1,495,1604703581,27,9,3,,,1604703605,1604703605,3,0
219,496,1,0,1,active,False,1,1,496,1604703290,8,56,1,,,1604703605,1604703605,0,7
220,497,0,0,1,active,False,1,1,497,1604703553,15,45,6,,,1604703605,1604703605,0,7
221,499,1,0,1,active,True,1,1,499,1604703562,30,1,5,,,1604703605,1604703605,4,0
222,500,0,0,1,active,False,1,1,500,1604703447,25,25,2,,,1604703605,1604703605,0,5
223,501,1,0,1,active,False,1,1,501,1604703574,64,16,3,,,1604703605,1604703605,0,13
224,502,1,0,1,active,False,1,1,502,1604703594,30,5,1,,,1604703605,1604703605,1,0
225,503,1,0,1,active,False,1,1,503,1604703548,5,24,2,,,1604703605,1604703605,4,0
226,504,0,0,1,active,False,1,1,504,1604703491,50,3,1,,,1604703605,1604703605,7,0
227,505,0,0,1,active,False,1,1,505,1604703579,27,23,2,,,1604703605,1604703605,2,0
228,507,0,0,1,active,False,1,1,507,1604703567,36,8,1,,,1604703605,1604703605,8,0
229,508,1,0,1,active,False,1,1,508,1604703580,19,4,2,,,1604703605,1604703605,0,2
230,509,0,0,1,active,False,1,1,509,1604703528,29,30,2,,,1604703605,1604703605,5,0
231,510,0,0,1,active,False,1,1,510,1604700278,55,0,0,,,1604703605,1604703605,1,0
232,513,1,0,1,active,False,1,1,513,1604703572,23,4,2,,,1604703605,1604703605,6,0
233,514,4,0,1,active,True,1,1,514,1604703573,4,40,8,,,1604703605,1604703605,0,0
234,515,2,0,1,active,False,1,1,515,1604703471,62,14,3,,,1604703605,1604703605,20,0
235,516,0,0,1,active,False,1,1,516,1604702879,2,27,2,,,1604703605,1604703605,0,1
236,517,0,0,1,active,False,1,1,517,1604703355,35,34,0,,,1604703605,1604703605,0,2
237,519,2,0,1,active,False,1,1,519,1604703488,19,46,4,,,1604703605,1604703605,2,0
238,522,0,0,1,active,False,1,1,522,1604703593,9,41,1,[{'id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c'}],"{'dock_blocked_count': 0, 'off_dock_capacity': 70, 'valet_revision': 68, 'station_id': '66dc81ce-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_count': 20, 'region': 'BKN'}",1604703605,1604703605,4,0
239,525,0,0,1,active,False,1,1,525,1604703558,7,47,2,,,1604703605,1604703605,0,11
240,526,3,0,1,active,False,1,1,526,1604703534,17,23,0,,,1604703605,1604703605,0,12
241,528,0,0,1,active,False,1,1,528,1604703511,31,4,4,,,1604703605,1604703605,3,0
242,529,4,0,1,active,False,1,1,529,1604703213,17,18,6,,,1604703605,1604703605,0,2
243,530,0,0,1,active,False,1,1,530,1604703465,14,9,1,,,1604703605,1604703605,7,0
244,531,0,0,1,active,False,1,1,531,1604703321,8,52,0,,,1604703605,1604703605,3,0
245,532,1,0,1,active,False,1,1,532,1604703450,30,7,6,,,1604703605,1604703605,9,0
246,533,0,0,1,active,False,1,1,533,1604703380,21,23,2,,,1604703605,1604703605,0,12
247,534,0,0,1,active,False,1,1,534,1604702886,0,31,0,,,1604703605,1604703605,0,0
248,536,1,0,1,active,False,1,1,536,1604703543,25,2,1,,,1604703605,1604703605,0,0
249,539,0,0,1,active,False,1,1,539,1604703592,22,9,0,,,1604703605,1604703605,4,0
250,540,2,0,1,active,False,1,1,540,1604703567,45,7,1,,,1604703605,1604703605,1,0
251,545,0,0,1,active,False,1,1,545,1604703592,23,4,0,,,1604703605,1604703605,2,0
252,546,2,0,1,active,False,1,1,546,1604703119,38,6,1,,,1604703605,1604703605,0,1
253,2000,0,0,1,active,False,1,1,2000,1604703465,12,43,2,,,1604703605,1604703605,0,3
254,2002,0,0,1,active,False,1,1,2002,1604703251,19,7,1,,,1604703605,1604703605,2,0
255,2003,0,0,1,active,False,1,1,2003,1604703533,49,2,3,,,1604703605,1604703605,6,0
256,2005,1,0,1,active,False,1,1,2005,1604702140,2,10,0,,,1604703605,1604703605,0,0
257,2006,0,0,1,active,True,1,1,2006,1604703555,23,19,7,,,1604703605,1604703605,0,19
258,2008,0,0,1,active,True,1,1,2008,1604703562,17,6,1,,,1604703605,1604703605,5,0
259,2009,4,0,1,active,False,1,1,2009,1604703527,6,29,0,,,1604703605,1604703605,0,5
260,2010,0,0,1,active,False,1,1,2010,1604703475,7,56,2,,,1604703605,1604703605,0,1
261,2012,0,0,1,active,False,1,1,2012,1604703573,15,19,1,,,1604703605,1604703605,0,3
262,2017,0,0,1,active,False,1,1,2017,1604703469,30,8,1,,,1604703605,1604703605,3,0
263,2021,4,0,1,active,False,1,1,2021,1604703535,49,15,1,,,1604703605,1604703605,6,0
264,2022,1,0,1,active,False,1,1,2022,1604703399,24,7,2,,,1604703605,1604703605,0,0
265,3016,1,0,1,active,False,1,1,3016,1604703506,8,44,2,,,1604703605,1604703605,2,0
266,3041,1,0,1,active,False,1,1,3041,1604703089,21,3,0,,,1604703605,1604703605,3,0
267,3042,0,0,1,active,False,1,1,3042,1604703391,18,0,1,,,1604703605,1604703605,1,0
268,3043,0,0,1,active,False,1,1,3043,1604700706,19,0,0,,,1604703605,1604703605,4,0
269,3044,0,0,1,active,False,1,1,3044,1604701709,26,0,1,,,1604703605,1604703605,0,0
270,3046,0,0,1,active,False,1,1,3046,1604699415,18,1,0,,,1604703605,1604703605,2,0
271,3047,0,0,1,active,False,1,1,3047,1604702212,17,2,2,,,1604703605,1604703605,2,0
272,3048,0,0,1,active,False,1,1,3048,1604702165,17,0,2,,,1604703605,1604703605,1,0
273,3049,0,1,1,active,False,1,1,3049,1604702561,14,3,0,,,1604703605,1604703605,2,0
274,3050,3,0,1,active,False,1,1,3050,1604703518,12,7,1,,,1604703605,1604703605,0,2
275,3052,2,0,1,active,False,1,1,3052,1604703493,18,4,1,,,1604703605,1604703605,0,0
276,3053,1,0,1,active,False,1,1,3053,1604703149,19,4,0,,,1604703605,1604703605,3,0
277,3054,0,0,1,active,False,1,1,3054,1604703466,16,3,0,,,1604703605,1604703605,3,0
278,3055,1,0,1,active,False,1,1,3055,1604703167,19,3,1,,,1604703605,1604703605,2,0
279,3056,2,0,1,active,False,1,1,3056,1604703293,19,3,1,,,1604703605,1604703605,3,0
280,3057,3,0,1,active,False,1,1,3057,1604703022,13,3,2,,,1604703605,1604703605,0,0
281,3058,0,0,1,active,False,1,1,3058,1604703531,21,2,1,,,1604703605,1604703605,1,0
282,3059,0,0,1,active,False,1,1,3059,1604702932,18,1,0,,,1604703605,1604703605,1,0
283,3060,1,0,1,active,False,1,1,3060,1604702536,17,2,0,,,1604703605,1604703605,2,0
