,station_status,num_ebikes_available,eightd_has_available_keys,num_bikes_available,last_reported,num_docks_available,station_id,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,is_returning,legacy_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
1130,active,0,False,1,1605000855,20,4143,0,0,1,1,1,4143,,,1605041995,1605041995,0,0
1131,active,1,False,2,1605038755,19,4144,0,0,1,1,1,4144,,,1605041995,1605041995,0,1
1132,active,1,False,3,1605039671,25,4146,1,0,1,1,1,4146,,,1605041995,1605041995,0,2
1133,active,1,False,2,1605019841,17,4147,0,0,1,1,1,4147,,,1605041995,1605041995,0,0
1134,active,0,False,6,1605036452,21,4148,0,0,1,1,1,4148,,,1605041995,1605041995,0,0
1135,active,1,False,2,1605041585,18,4149,0,0,1,1,1,4149,,,1605041995,1605041995,0,0
1136,out_of_service,0,False,0,86400,0,4151,0,0,0,0,0,4151,,,1605041995,1605041995,0,0
1137,active,0,False,0,1605040791,21,4152,0,0,1,1,1,4152,,,1605041995,1605041995,0,0
1138,active,1,False,3,1605041218,24,4153,0,0,1,1,1,4153,,,1605041995,1605041995,0,1
1139,active,0,False,0,1605000854,19,4154,0,0,1,1,1,4154,,,1605041995,1605041995,0,0
1140,active,1,False,1,1605040938,18,4155,0,0,1,1,1,4155,,,1605041995,1605041995,0,1
1141,active,0,False,7,1605040604,12,4156,0,0,1,1,1,4156,,,1605041995,1605041995,0,1
1142,active,0,False,5,1605032325,14,4157,0,0,1,1,1,4157,,,1605041995,1605041995,0,0
1143,active,0,False,0,1605034277,19,4158,0,0,1,1,1,4158,,,1605041995,1605041995,0,0
1144,active,0,False,14,1605037916,5,4159,0,0,1,1,1,4159,,,1605041995,1605041995,0,0
1145,active,3,False,13,1605024459,6,4160,0,0,1,1,1,4160,,,1605041995,1605041995,0,2
1146,active,1,False,3,1605031716,16,4161,0,0,1,1,1,4161,,,1605041995,1605041995,0,0
1147,active,0,False,9,1605041697,10,4162,0,0,1,1,1,4162,,,1605041995,1605041995,0,0
1148,active,0,False,7,1605040875,12,4163,0,0,1,1,1,4163,,,1605041995,1605041995,3,0
1149,active,1,False,4,1605041382,14,4164,0,0,1,1,1,4164,,,1605041995,1605041995,0,0
1150,active,0,False,2,1605040496,15,4165,2,0,1,1,1,4165,,,1605041995,1605041995,0,0
1151,active,1,False,24,1605041977,3,4166,0,0,1,1,1,4166,,,1605041995,1605041995,0,0
1152,active,7,False,13,1605041044,4,4167,2,0,1,1,1,4167,,,1605041995,1605041995,0,8
1153,active,1,False,2,1605040827,17,4168,0,0,1,1,1,4168,,,1605041995,1605041995,0,0
1154,active,2,False,2,1605040565,19,4169,0,0,1,1,1,4169,,,1605041995,1605041995,0,2
1155,active,0,False,2,1605041116,17,4170,0,0,1,1,1,4170,,,1605041995,1605041995,0,0
1156,active,0,False,3,1605031594,18,4171,0,0,1,1,1,4171,,,1605041995,1605041995,0,0
1157,active,0,False,6,1605040757,13,4172,0,0,1,1,1,4172,,,1605041995,1605041995,0,0
1158,active,0,False,0,1605038946,19,4173,1,0,1,1,1,4173,,,1605041995,1605041995,0,0
1159,active,0,False,20,1605041805,1,4174,0,0,1,1,1,4174,,,1605041995,1605041995,0,1
1160,active,0,False,9,1605041023,10,4175,1,0,1,1,1,4175,,,1605041995,1605041995,0,0
1161,active,1,False,2,1605034435,17,4177,1,0,1,1,1,4177,,,1605041995,1605041995,1,0
1162,active,0,False,6,1605035293,17,4179,0,0,1,1,1,4179,,,1605041995,1605041995,0,0
1163,active,0,False,3,1605041614,17,4180,0,0,1,1,1,4180,,,1605041995,1605041995,0,0
1164,active,0,False,3,1605035318,15,4181,1,0,1,1,1,4181,,,1605041995,1605041995,0,1
1165,active,0,False,6,1605039186,13,4182,0,0,1,1,1,4182,,,1605041995,1605041995,0,0
1166,active,0,False,2,1605040315,16,4183,1,0,1,1,1,4183,,,1605041995,1605041995,0,0
1167,active,1,False,4,1605038875,15,4185,0,0,1,1,1,4185,,,1605041995,1605041995,0,0
1168,active,0,False,5,1605039737,22,4186,0,0,1,1,1,4186,,,1605041995,1605041995,0,0
1169,active,0,False,4,1605039834,26,4188,1,0,1,1,1,4188,,,1605041995,1605041995,0,3
1170,active,2,False,2,1605041629,17,4189,0,0,1,1,1,4189,,,1605041995,1605041995,0,2
1171,active,0,False,3,1605040297,16,4190,0,0,1,1,1,4190,,,1605041995,1605041995,1,0
1172,active,2,False,2,1605027771,18,4191,0,0,1,1,1,4191,,,1605041995,1605041995,0,0
1173,active,2,False,9,1605037429,10,4192,0,0,1,1,1,4192,,,1605041995,1605041995,1,0
1174,active,0,False,0,1605040754,21,4193,0,0,1,1,1,4193,,,1605041995,1605041995,3,0
1175,active,1,False,9,1605035328,20,4194,1,0,1,1,1,4194,,,1605041995,1605041995,2,0
1176,active,0,False,15,1605041087,15,4195,0,0,1,1,1,4195,,,1605041995,1605041995,1,0
1177,active,0,False,4,1605034915,16,4198,1,0,1,1,1,4198,,,1605041995,1605041995,0,1
1178,active,0,False,8,1605039822,13,4199,0,0,1,1,1,4199,,,1605041995,1605041995,0,2
1179,active,0,False,1,1605006112,25,4200,1,0,1,1,1,4200,,,1605041995,1605041995,0,0
1180,active,0,False,7,1605037696,14,4201,0,0,1,1,1,4201,,,1605041995,1605041995,0,0
1181,active,1,False,10,1605040059,8,4202,1,0,1,1,1,4202,,,1605041995,1605041995,0,3
1182,active,0,False,0,1605041905,19,4204,0,0,1,1,1,4204,,,1605041995,1605041995,1,0
1183,active,5,False,12,1605039799,7,4205,0,0,1,1,1,4205,,,1605041995,1605041995,2,0
1184,active,11,False,23,1605038774,4,4206,0,0,1,1,1,4206,,,1605041995,1605041995,0,1
1185,active,2,False,6,1605041471,13,4207,0,0,1,1,1,4207,,,1605041995,1605041995,0,0
1186,active,0,False,4,1605027217,15,4208,0,0,1,1,1,4208,,,1605041995,1605041995,1,0
1187,active,1,False,4,1605035212,14,4209,0,0,1,1,1,4209,,,1605041995,1605041995,0,0
1188,active,1,False,2,1605041332,22,4210,0,0,1,1,1,4210,,,1605041995,1605041995,0,1
1189,active,0,False,0,1605040730,19,4211,0,0,1,1,1,4211,,,1605041995,1605041995,0,0
1190,active,0,False,0,1605026839,19,4212,0,0,1,1,1,4212,,,1605041995,1605041995,0,0
1191,active,0,False,3,1605034456,16,4213,0,0,1,1,1,4213,,,1605041995,1605041995,0,0
1192,active,0,False,1,1605040781,24,4220,1,0,1,1,1,4220,,,1605041995,1605041995,0,1
1193,active,0,False,20,1605040108,5,4222,2,0,1,1,1,4222,,,1605041995,1605041995,0,2
1194,active,0,False,7,1605041234,24,4225,2,0,1,1,1,4225,,,1605041995,1605041995,4,0
1195,active,0,False,1,1605014954,18,4227,0,0,1,1,1,4227,,,1605041995,1605041995,3,0
1196,active,5,False,6,1605041643,13,4228,0,0,1,1,1,4228,,,1605041995,1605041995,0,0
1197,active,0,False,3,1605033715,20,4229,0,0,1,1,1,4229,,,1605041995,1605041995,0,0
1198,active,0,False,0,1605034293,19,4230,0,0,1,1,1,4230,,,1605041995,1605041995,0,0
1199,active,0,False,1,1605037065,22,4245,0,0,1,1,1,4245,,,1605041995,1605041995,0,0
1200,active,0,False,1,1605040052,20,4247,0,0,1,1,1,4247,,,1605041995,1605041995,0,0
1201,active,0,False,20,1605041484,5,4249,0,0,1,1,1,4249,,,1605041995,1605041995,2,0
1202,out_of_service,0,False,0,86400,0,4250,0,0,0,0,0,4250,,,1605041995,1605041995,0,0
